"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","820","true","safari","14.1.2","false","Mac OS","true","60","true","true","browser-check","0","1027","0.0-0.0","100","0","10","10","50","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4064","0.0-1.0","100","0","10","10","50","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","29501","0.0-2.0","100","0","10","10","50","30","","25359","{""prolific_id"":""60de4cc94dfda4d9e1948e6d"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","60254","0.0-4.0","100","0","10","10","50","30","","30752","","","[{""page_index"":0,""viewing_time"":30751}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","67919","0.0-5.0-0.0","100","0","10","10","50","30","","7442","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","85683","0.0-7.0","100","0","10","10","50","30","","17763","","","[{""page_index"":0,""viewing_time"":17762}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","86107","0.0-8.0","100","0","10","10","50","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","99734","0.0-9.0","100","0","10","10","50","30","","13625","c","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","230134","0.0-10.0","100","0","10","10","50","30","","232273","{""blackblade"":""10""}","","","","","","","","firstbet","no","native","disfluent","15","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","279329","0.0-11.0","100","0","10","10","50","30","","281339","{""blackblade"":"""",""silversky"":""10""}","","","","","","","","secondbet","no","nonnative","disfluent","15","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","311001","0.0-12.0","100","0","10","10","50","30","","312963","{""blackblade"":"""",""silversky"":"""",""firewalker"":""50""}","","","","","","","","thirdbet","no","native","fluent","15","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","354964","0.0-13.0","100","0","10","10","50","30","","356895","{""blackblade"":"""",""silversky"":"""",""firewalker"":"""",""apocalypse"":""30""}","","","","","","","","forthbet","no","nonnative","fluent","15","apocalypse"
"","","","","","","","","","","","instructions","12","356999","0.0-15.0","100","0","10","10","50","30","","2033","","","[{""page_index"":0,""viewing_time"":2033}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","515212","0.0-16.0","100","0","10","10","50","30","","158170","{""P0_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":8,""honest_native"":7,""pleasant_native"":6,""P1_Q0"":null,""trustworthy_native"":5,""easy_native"":7,""fluent_native"":9,""strong_native"":7,""P2_Q0"":null,""competent_native"":7,""smart_native"":8,""educated_native"":7,""intelligent_native"":7,""successful_native"":6,""P3_Q0"":null,""irritated_native"":3,""interested_native"":6,""enthusiastic_native"":6,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","575770","0.0-17.0","100","0","10","10","50","30","","60529","{""P0_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":8,""honest_nonnative"":6,""pleasant_nonnative"":6,""P1_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":8,""fluent_nonnative"":7,""strong_nonnative"":6,""P2_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":6,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":6,""P3_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":5,""enthusiastic_nonnative"":6,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","648079","0.0-18.0","100","0","10","10","50","30","","72285","{""P0_Q0"":null,""country_native"":""Surrey"",""country_nonnative"":""India"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":3,""naturalness_nonnative"":4,""decision_making"":""based on how confident the person sounded - how many ums and ers they made as if they were reading from a script"",""P2_Q4"":""how accent effects bias"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
