"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1272","598","true","edge-chromium","117.0.2045","false","Windows 10","true","61.03","true","true","browser-check","0","1009","0.0-0.0","100","0","20","25","40","15","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","5561","0.0-1.0","100","0","20","25","40","15","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","16816","0.0-2.0","100","0","20","25","40","15","","11128","{""prolific_id"":""630660f8ad567b9e06dbf456"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","19144","0.0-4.0","100","0","20","25","40","15","","2326","","","[{""page_index"":0,""viewing_time"":2325}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","24835","0.0-5.0-0.0","100","0","20","25","40","15","","5269","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","68511","0.0-7.0","100","0","20","25","40","15","","43674","","","[{""page_index"":0,""viewing_time"":43673}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","69036","0.0-8.0","100","0","20","25","40","15","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","99436","0.0-9.0","100","0","20","25","40","15","","30399","enter","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","127069","0.0-10.0","100","0","20","25","40","15","","130253","{""firewalker"":""20""}","","","","","","","","firstbet","no","native","fluent","7","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","167010","0.0-11.0","100","0","20","25","40","15","","170168","{""firewalker"":"""",""apocalypse"":""25""}","","","","","","","","secondbet","no","native","disfluent","7","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","199312","0.0-12.0","100","0","20","25","40","15","","202430","{""firewalker"":"""",""apocalypse"":"""",""silversky"":""40""}","","","","","","","","thirdbet","no","nonnative","fluent","7","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","236376","0.0-13.0","100","0","20","25","40","15","","239461","{""firewalker"":"""",""apocalypse"":"""",""silversky"":"""",""blackblade"":""15""}","","","","","","","","forthbet","no","nonnative","disfluent","7","blackblade"
"","","","","","","","","","","","instructions","12","239894","0.0-15.0","100","0","20","25","40","15","","3510","","","[{""page_index"":0,""viewing_time"":3510}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","295164","0.0-16.0","100","0","20","25","40","15","","55147","{""P0_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":7,""P1_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":5,""fluent_nonnative"":7,""strong_nonnative"":3,""P2_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":8,""educated_nonnative"":7,""intelligent_nonnative"":8,""successful_nonnative"":8,""P3_Q0"":null,""irritated_nonnative"":5,""interested_nonnative"":6,""enthusiastic_nonnative"":4,""frustrated_nonnative"":3,""annoyed_nonnative"":3,""happy_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","336984","0.0-17.0","100","0","20","25","40","15","","41718","{""P0_Q0"":null,""sociable_native"":2,""friendly_native"":3,""nice_native"":6,""honest_native"":3,""pleasant_native"":5,""P1_Q0"":null,""trustworthy_native"":4,""easy_native"":6,""fluent_native"":9,""strong_native"":1,""P2_Q0"":null,""irritated_native"":1,""interested_native"":2,""enthusiastic_native"":3,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":4,""P3_Q0"":null,""competent_native"":7,""smart_native"":5,""educated_native"":5,""intelligent_native"":6,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","396613","0.0-18.0","100","0","20","25","40","15","","59564","{""P0_Q0"":null,""country_native"":""france "",""country_nonnative"":""england "",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":1,""naturalness_nonnative"":2,""decision_making"":""based on the vibe of the information they spoke"",""P2_Q4"":""to see if people are bias against accents "",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
