"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","611","true","chrome","117.0.0","false","Windows 10","true","60.72","true","true","browser-check","0","998","0.0-0.0","100","0","40","15","20","25","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3857","0.0-1.0","100","0","40","15","20","25","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","23800","0.0-2.0","100","0","40","15","20","25","","19863","{""prolific_id"":""5f5fd5de4487cd0a1f054104"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","27977","0.0-4.0","100","0","40","15","20","25","","4175","","","[{""page_index"":0,""viewing_time"":4175}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","36174","0.0-5.0-0.0","100","0","40","15","20","25","","8029","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","50975","0.0-7.0","100","0","40","15","20","25","","14799","","","[{""page_index"":0,""viewing_time"":14798}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","51527","0.0-8.0","100","0","40","15","20","25","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","66814","0.0-9.0","100","0","40","15","20","25","","15286"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","99041","0.0-10.0","100","0","40","15","20","25","","104448","{""silversky"":""35""}","","","","","","","","firstbet","no","native","fluent","9","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","138006","0.0-11.0","100","0","40","15","20","25","","143381","{""silversky"":"""",""apocalypse"":""10""}","","","","","","","","secondbet","no","native","disfluent","9","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","168291","0.0-12.0","100","0","40","15","20","25","","173627","{""silversky"":"""",""apocalypse"":"""",""firewalker"":""25""}","","","","","","","","thirdbet","no","nonnative","fluent","9","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","221955","0.0-13.0","100","0","40","15","20","25","","227261","{""silversky"":""40"",""apocalypse"":""15"",""firewalker"":""20"",""blackblade"":""25""}","","","","","","","","forthbet","no","nonnative","disfluent","9","blackblade"
"","","","","","","","","","","","instructions","12","225768","0.0-15.0","100","0","40","15","20","25","","3809","","","[{""page_index"":0,""viewing_time"":3809}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","269659","0.0-16.0","100","0","40","15","20","25","","43826","{""P0_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":4,""fluent_nonnative"":8,""strong_nonnative"":6,""P1_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":7,""P2_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":5,""enthusiastic_nonnative"":5,""frustrated_nonnative"":6,""annoyed_nonnative"":6,""happy_nonnative"":6,""P3_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":5,""nice_nonnative"":6,""honest_nonnative"":6,""pleasant_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","315770","0.0-17.0","100","0","40","15","20","25","","46072","{""P0_Q0"":null,""competent_native"":7,""smart_native"":4,""educated_native"":4,""intelligent_native"":4,""successful_native"":5,""P1_Q0"":null,""sociable_native"":5,""friendly_native"":5,""nice_native"":5,""honest_native"":6,""pleasant_native"":4,""P2_Q0"":null,""trustworthy_native"":3,""easy_native"":4,""fluent_native"":7,""strong_native"":3,""P3_Q0"":null,""irritated_native"":8,""interested_native"":5,""enthusiastic_native"":6,""frustrated_native"":7,""annoyed_native"":7,""happy_native"":4}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","417814","0.0-18.0","100","0","40","15","20","25","","102009","{""P0_Q0"":null,""country_native"":""Lancashire"",""country_nonnative"":""Belgium"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":7,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":4,""P2_Q0"":null,""naturalness_native"":9,""naturalness_nonnative"":2,""decision_making"":""I picked the horses with the best sounding chance."",""P2_Q4"":""To see if there is any prejudice between the voices"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
