"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1681","1321","true","chrome","116.0.0","false","Windows 10","true","120.34","false","true","browser-check","0","503","0.0-0.0","100","0","30","40","10","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","2859","0.0-1.0","100","0","30","40","10","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","32227","0.0-2.0","100","0","30","40","10","20","","29327","{""prolific_id"":""5ea37537485d2e2fff8b868d"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","44546","0.0-4.0","100","0","30","40","10","20","","12319","","","[{""page_index"":0,""viewing_time"":12318}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","52009","0.0-5.0-0.0","100","0","30","40","10","20","","7231","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","94215","0.0-7.0","100","0","30","40","10","20","","42205","","","[{""page_index"":0,""viewing_time"":42205}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","94832","0.0-8.0","100","0","30","40","10","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","121065","0.0-9.0","100","0","30","40","10","20","","26232","g","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","182360","0.0-10.0","100","0","30","40","10","20","","183113","{""blackblade"":""30""}","","","","","","","","firstbet","no","nonnative","fluent","4","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","232429","0.0-11.0","100","0","30","40","10","20","","233121","{""blackblade"":"""",""silversky"":""40""}","","","","","","","","secondbet","no","native","disfluent","4","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","259052","0.0-12.0","100","0","30","40","10","20","","259693","{""blackblade"":"""",""silversky"":"""",""apocalypse"":""10""}","","","","","","","","thirdbet","no","native","fluent","4","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","301106","0.0-13.0","100","0","30","40","10","20","","301721","{""blackblade"":"""",""silversky"":"""",""apocalypse"":"""",""firewalker"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","4","firewalker"
"","","","","","","","","","","","instructions","12","308442","0.0-15.0","100","0","30","40","10","20","","7336","","","[{""page_index"":0,""viewing_time"":7336}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","388385","0.0-16.0","100","0","30","40","10","20","","79908","{""P0_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":2,""fluent_nonnative"":3,""strong_nonnative"":9,""P1_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":5,""enthusiastic_nonnative"":2,""frustrated_nonnative"":3,""annoyed_nonnative"":3,""happy_nonnative"":5,""P2_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":7,""P3_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","443962","0.0-17.0","100","0","30","40","10","20","","55556","{""P0_Q0"":null,""sociable_native"":7,""friendly_native"":7,""nice_native"":8,""honest_native"":8,""pleasant_native"":8,""P1_Q0"":null,""irritated_native"":2,""interested_native"":6,""enthusiastic_native"":2,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P2_Q0"":null,""trustworthy_native"":8,""easy_native"":6,""fluent_native"":9,""strong_native"":7,""P3_Q0"":null,""competent_native"":8,""smart_native"":6,""educated_native"":7,""intelligent_native"":7,""successful_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","692740","0.0-18.0","100","0","30","40","10","20","","248756","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Somewhere in Europe"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":4,""decision_making"":""Based on the information that was given to me that I was able to understand, although it was very hard to do so since I would have preferred to have done it after hearing all of the information."",""P2_Q4"":""To determine how people react to native speakers vs non-native speakers"",""P2_Q5"":""I had a hard time answering a majority of the questions since I don't see how I could reasonably make judgements on someone's intelligence or trustworthiness or any of the other factors surveyed based on two very short voice clips of them talking about horse racing. I wish there was an option for \""I don't have an opinion on this\"" because I didn't have an opinion for 90% of the questions asked of me. I said that they were intelligent and trustworthy based on the fact that they are supposed to be excellent horse tipsters which is the information I was given in this study.""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
