"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1512","859","true","chrome","116.0.0","false","Mac OS","true","119.47","true","true","browser-check","0","510","0.0-0.0","100","0","30","30","20","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3705","0.0-1.0","100","0","30","30","20","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19349","0.0-2.0","100","0","30","30","20","20","","15609","{""prolific_id"":""60cc43d5b9cad0d726feaea1"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","34361","0.0-4.0","100","0","30","30","20","20","","15012","","","[{""page_index"":0,""viewing_time"":15011}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","40221","0.0-5.0-0.0","100","0","30","30","20","20","","5680","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","64061","0.0-7.0","100","0","30","30","20","20","","23839","","","[{""page_index"":0,""viewing_time"":23839}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","64751","0.0-8.0","100","0","30","30","20","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","88319","0.0-9.0","100","0","30","30","20","20","","23567"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","127753","0.0-10.0","100","0","30","30","20","20","","129892","{""firewalker"":""10""}","","","","","","","","firstbet","no","nonnative","fluent","3","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","174057","0.0-11.0","100","0","30","30","20","20","","176157","{""firewalker"":"""",""silversky"":""10""}","","","","","","","","secondbet","no","native","disfluent","3","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","220493","0.0-12.0","100","0","30","30","20","20","","222547","{""firewalker"":""20"",""silversky"":"""",""blackblade"":""20""}","","","","","","","","thirdbet","no","nonnative","disfluent","3","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","255309","0.0-13.0","100","0","30","30","20","20","","257317","{""firewalker"":""30"",""silversky"":""30"",""blackblade"":"""",""apocalypse"":""20""}","","","","","","","","forthbet","no","native","fluent","3","apocalypse"
"","","","","","","","","","","","instructions","12","259954","0.0-15.0","100","0","30","30","20","20","","4643","","","[{""page_index"":0,""viewing_time"":4643}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","311605","0.0-16.0","100","0","30","30","20","20","","51618","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":7,""enthusiastic_native"":7,""frustrated_native"":5,""annoyed_native"":1,""happy_native"":4,""P1_Q0"":null,""competent_native"":7,""smart_native"":8,""educated_native"":8,""intelligent_native"":8,""successful_native"":8,""P2_Q0"":null,""trustworthy_native"":8,""easy_native"":5,""fluent_native"":8,""strong_native"":6,""P3_Q0"":null,""sociable_native"":7,""friendly_native"":8,""nice_native"":8,""honest_native"":8,""pleasant_native"":8}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","362529","0.0-17.0","100","0","30","30","20","20","","50912","{""P0_Q0"":null,""sociable_nonnative"":8,""friendly_nonnative"":8,""nice_nonnative"":8,""honest_nonnative"":8,""pleasant_nonnative"":8,""P1_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":8,""P2_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":5,""fluent_nonnative"":8,""strong_nonnative"":7,""P3_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":7,""enthusiastic_nonnative"":7,""frustrated_nonnative"":5,""annoyed_nonnative"":3,""happy_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","431780","0.0-18.0","100","0","30","30","20","20","","69229","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""France"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":8,""decision_making"":""Based on what the voices said"",""P2_Q4"":""How people perceive native and non-native speakers"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
