"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","963","true","chrome","117.0.0","false","Windows 10","true","61.12","false","true","browser-check","0","989","0.0-0.0","99","0","45","12","24","18","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","6380","0.0-1.0","99","0","45","12","24","18","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19384","0.0-2.0","99","0","45","12","24","18","","12906","{""prolific_id"":""64135ad86bb7dc980f8cbd4d"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","46731","0.0-4.0","99","0","45","12","24","18","","27346","","","[{""page_index"":0,""viewing_time"":27346}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","55756","0.0-5.0-0.0","99","0","45","12","24","18","","8851","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","72563","0.0-7.0","99","0","45","12","24","18","","16806","","","[{""page_index"":0,""viewing_time"":16806}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","73277","0.0-8.0","99","0","45","12","24","18","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","92407","0.0-9.0","99","0","45","12","24","18","","19128","h","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","123573","0.0-10.0","99","0","45","12","24","18","","128157","{""firewalker"":""20""}","","","","","","","","firstbet","no","native","fluent","21","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","158116","0.0-11.0","99","0","45","12","24","18","","162669","{""firewalker"":"""",""apocalypse"":""12""}","","","","","","","","secondbet","no","nonnative","disfluent","21","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","189628","0.0-12.0","99","0","45","12","24","18","","194146","{""firewalker"":"""",""apocalypse"":"""",""silversky"":""24""}","","","","","","","","thirdbet","no","nonnative","fluent","21","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","245477","0.0-13.0","99","0","45","12","24","18","","249964","{""firewalker"":""45"",""apocalypse"":"""",""silversky"":"""",""blackblade"":""18""}","","","","","","","","forthbet","no","native","disfluent","21","blackblade"
"","","","","","","","","","","","instructions","12","248059","0.0-15.0","99","0","45","12","24","18","","2581","","","[{""page_index"":0,""viewing_time"":2580}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","288603","0.0-16.0","99","0","45","12","24","18","","40499","{""P0_Q0"":null,""trustworthy_native"":7,""easy_native"":7,""fluent_native"":8,""strong_native"":6,""P1_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":6,""intelligent_native"":5,""successful_native"":7,""P2_Q0"":null,""irritated_native"":3,""interested_native"":5,""enthusiastic_native"":3,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":1,""P3_Q0"":null,""sociable_native"":5,""friendly_native"":5,""nice_native"":5,""honest_native"":7,""pleasant_native"":4}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","326396","0.0-17.0","99","0","45","12","24","18","","37766","{""P0_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":3,""enthusiastic_nonnative"":3,""frustrated_nonnative"":3,""annoyed_nonnative"":3,""happy_nonnative"":2,""P1_Q0"":null,""trustworthy_nonnative"":4,""easy_nonnative"":5,""fluent_nonnative"":5,""strong_nonnative"":7,""P2_Q0"":null,""competent_nonnative"":4,""smart_nonnative"":4,""educated_nonnative"":5,""intelligent_nonnative"":4,""successful_nonnative"":5,""P3_Q0"":null,""sociable_nonnative"":4,""friendly_nonnative"":5,""nice_nonnative"":5,""honest_nonnative"":4,""pleasant_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","386450","0.0-18.0","99","0","45","12","24","18","","60024","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Japan"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":4,""exposure_n"":7,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":3,""decision_making"":""on success rate"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":false},{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
