"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1536","747","true","chrome","118.0.0","false","Windows 10","true","59.95","true","true","browser-check","0","1010","0.0-0.0","100","0","50","20","10","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4045","0.0-1.0","100","0","50","20","10","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","26499","0.0-2.0","100","0","50","20","10","20","","22391","{""prolific_id"":""62922b2ccd2ee19f41b3b32c"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","39306","0.0-4.0","100","0","50","20","10","20","","12807","","","[{""page_index"":0,""viewing_time"":12806}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","46467","0.0-5.0-0.0","100","0","50","20","10","20","","7051","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","66633","0.0-7.0","100","0","50","20","10","20","","20166","","","[{""page_index"":0,""viewing_time"":20166}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","67077","0.0-8.0","100","0","50","20","10","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","88600","0.0-9.0","100","0","50","20","10","20","","21523","arrowright","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","117310","0.0-10.0","100","0","50","20","10","20","","119545","{""firewalker"":""50""}","","","","","","","","firstbet","no","nonnative","fluent","11","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","145364","0.0-11.0","100","0","50","20","10","20","","147571","{""firewalker"":"""",""blackblade"":""20""}","","","","","","","","secondbet","no","native","fluent","11","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","184235","0.0-12.0","100","0","50","20","10","20","","186413","{""firewalker"":"""",""blackblade"":"""",""apocalypse"":""10""}","","","","","","","","thirdbet","no","native","disfluent","11","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","225183","0.0-13.0","100","0","50","20","10","20","","227323","{""firewalker"":"""",""blackblade"":"""",""apocalypse"":"""",""silversky"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","11","silversky"
"","","","","","","","","","","","instructions","12","230483","0.0-15.0","100","0","50","20","10","20","","5298","","","[{""page_index"":0,""viewing_time"":5298}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","280584","0.0-16.0","100","0","50","20","10","20","","50065","{""P0_Q0"":null,""sociable_native"":5,""friendly_native"":6,""nice_native"":7,""honest_native"":7,""pleasant_native"":6,""P1_Q0"":null,""trustworthy_native"":3,""easy_native"":7,""fluent_native"":8,""strong_native"":2,""P2_Q0"":null,""irritated_native"":3,""interested_native"":3,""enthusiastic_native"":3,""frustrated_native"":2,""annoyed_native"":3,""happy_native"":4,""P3_Q0"":null,""competent_native"":2,""smart_native"":2,""educated_native"":2,""intelligent_native"":2,""successful_native"":2}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","318168","0.0-17.0","100","0","50","20","10","20","","37565","{""P0_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":7,""P1_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":4,""fluent_nonnative"":7,""strong_nonnative"":8,""P2_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":6,""educated_nonnative"":6,""intelligent_nonnative"":6,""successful_nonnative"":6,""P3_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":3,""enthusiastic_nonnative"":4,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":4}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","417933","0.0-18.0","100","0","50","20","10","20","","99741","{""P0_Q0"":null,""country_native"":""UK"",""country_nonnative"":""Poland"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":4,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":2,""decision_making"":""From past performances and trainer views."",""P2_Q4"":""To see if listeners have a bias against the non-native accent"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
