"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","923","true","chrome","118.0.0","false","Windows 10","true","144.02","true","true","browser-check","0","422","0.0-0.0","100","0","10","50","15","25","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","8168","0.0-1.0","100","0","10","50","15","25","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","24882","0.0-2.0","100","0","10","50","15","25","","16695","{""prolific_id"":""5e65a50d46fdb732e64eeaa1"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","35280","0.0-4.0","100","0","10","50","15","25","","10397","","","[{""page_index"":0,""viewing_time"":10397}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","40561","0.0-5.0-0.0","100","0","10","50","15","25","","5171","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","63682","0.0-7.0","100","0","10","50","15","25","","23120","","","[{""page_index"":0,""viewing_time"":23120}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","64137","0.0-8.0","100","0","10","50","15","25","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","89054","0.0-9.0","100","0","10","50","15","25","","24916","arrowright","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","132494","0.0-10.0","100","0","10","50","15","25","","138933","{""blackblade"":""10""}","","","","","","","","firstbet","no","nonnative","disfluent","9","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","162282","0.0-11.0","100","0","10","50","15","25","","168678","{""blackblade"":"""",""firewalker"":""35""}","","","","","","","","secondbet","no","nonnative","fluent","9","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","209288","0.0-12.0","100","0","10","50","15","25","","215655","{""blackblade"":"""",""firewalker"":""40"",""apocalypse"":""15""}","","","","","","","","thirdbet","no","native","disfluent","9","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","243307","0.0-13.0","100","0","10","50","15","25","","249626","{""blackblade"":"""",""firewalker"":""50"",""apocalypse"":"""",""silversky"":""25""}","","","","","","","","forthbet","no","native","fluent","9","silversky"
"","","","","","","","","","","","instructions","12","248620","0.0-15.0","100","0","10","50","15","25","","5312","","","[{""page_index"":0,""viewing_time"":5312}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","321785","0.0-16.0","100","0","10","50","15","25","","73148","{""P0_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":2,""enthusiastic_nonnative"":2,""frustrated_nonnative"":5,""annoyed_nonnative"":4,""happy_nonnative"":2,""P1_Q0"":null,""sociable_nonnative"":3,""friendly_nonnative"":5,""nice_nonnative"":4,""honest_nonnative"":4,""pleasant_nonnative"":5,""P2_Q0"":null,""trustworthy_nonnative"":3,""easy_nonnative"":2,""fluent_nonnative"":2,""strong_nonnative"":7,""P3_Q0"":null,""competent_nonnative"":3,""smart_nonnative"":3,""educated_nonnative"":2,""intelligent_nonnative"":3,""successful_nonnative"":2}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","385221","0.0-17.0","100","0","10","50","15","25","","63426","{""P0_Q0"":null,""competent_native"":7,""smart_native"":6,""educated_native"":6,""intelligent_native"":6,""successful_native"":5,""P1_Q0"":null,""irritated_native"":2,""interested_native"":5,""enthusiastic_native"":6,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":4,""P2_Q0"":null,""trustworthy_native"":7,""easy_native"":7,""fluent_native"":8,""strong_native"":2,""P3_Q0"":null,""sociable_native"":7,""friendly_native"":6,""nice_native"":6,""honest_native"":6,""pleasant_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","502912","0.0-18.0","100","0","10","50","15","25","","117681","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Poland"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":4,""exposure_n"":6,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":3,""naturalness_nonnative"":6,""decision_making"":""Some horses sounded that they had a higher chance to win, i was picking up on key words that sounded more 'enticing' to choose a specific horse."",""P2_Q4"":""To see if people got annoyed or frustrated by listening to someone that is not a native speaker of my own language."",""P2_Q5"":""I would be interested to know which of the 4 presenters were considered the most 'native speaker' or atleast the one that turns out to cause the least frustration amongst other submissions.""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
