"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1280","595","true","chrome","117.0.0","false","Windows 10","true","60.94","true","true","browser-check","0","995","0.0-0.0","100","0","15","35","35","15","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4558","0.0-1.0","100","0","15","35","35","15","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","21028","0.0-2.0","100","0","15","35","35","15","","16400","{""prolific_id"":""629f2edb4e2e1d417c524cb7"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","33729","0.0-4.0","100","0","15","35","35","15","","12700","","","[{""page_index"":0,""viewing_time"":12700}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","41524","0.0-5.0-0.0","100","0","15","35","35","15","","7509","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","67365","0.0-7.0","100","0","15","35","35","15","","25842","","","[{""page_index"":0,""viewing_time"":25841}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","67778","0.0-8.0","100","0","15","35","35","15","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","102616","0.0-9.0","100","0","15","35","35","15","","34837"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","142750","0.0-10.0","100","0","15","35","35","15","","145248","{""silversky"":""25""}","","","","","","","","firstbet","no","native","fluent","13","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","194823","0.0-11.0","100","0","15","35","35","15","","197281","{""silversky"":""15"",""firewalker"":""35""}","","","","","","","","secondbet","no","nonnative","disfluent","13","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","223066","0.0-12.0","100","0","15","35","35","15","","225471","{""silversky"":"""",""firewalker"":"""",""apocalypse"":""35""}","","","","","","","","thirdbet","no","nonnative","fluent","13","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","265430","0.0-13.0","100","0","15","35","35","15","","267808","{""silversky"":"""",""firewalker"":"""",""apocalypse"":"""",""blackblade"":""15""}","","","","","","","","forthbet","no","native","disfluent","13","blackblade"
"","","","","","","","","","","","instructions","12","271163","0.0-15.0","100","0","15","35","35","15","","5731","","","[{""page_index"":0,""viewing_time"":5730}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","321581","0.0-16.0","100","0","15","35","35","15","","50298","{""P0_Q0"":null,""competent_native"":6,""smart_native"":5,""educated_native"":6,""intelligent_native"":6,""successful_native"":6,""P1_Q0"":null,""sociable_native"":4,""friendly_native"":5,""nice_native"":5,""honest_native"":6,""pleasant_native"":4,""P2_Q0"":null,""trustworthy_native"":6,""easy_native"":5,""fluent_native"":4,""strong_native"":5,""P3_Q0"":null,""irritated_native"":6,""interested_native"":3,""enthusiastic_native"":2,""frustrated_native"":7,""annoyed_native"":6,""happy_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","364033","0.0-17.0","100","0","15","35","35","15","","42420","{""P0_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":8,""nice_nonnative"":8,""honest_nonnative"":7,""pleasant_nonnative"":8,""P1_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":7,""P2_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":7,""enthusiastic_nonnative"":7,""frustrated_nonnative"":3,""annoyed_nonnative"":2,""happy_nonnative"":6,""P3_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":7,""fluent_nonnative"":6,""strong_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","440353","0.0-18.0","100","0","15","35","35","15","","76278","{""P0_Q0"":null,""country_native"":""Scotland"",""country_nonnative"":""China"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":7,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":9,""naturalness_nonnative"":2,""decision_making"":""Mostly guesswork"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
