"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"958","961","true","chrome","118.0.0","false","Windows 10","true","242.52","true","true","browser-check","0","250","0.0-0.0","100","0","20","30","15","35","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","12892","0.0-1.0","100","0","20","30","15","35","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","44448","0.0-2.0","100","0","20","30","15","35","","31536","{""prolific_id"":""63d3fb133808efad214ccce1"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","53967","0.0-4.0","100","0","20","30","15","35","","9518","","","[{""page_index"":0,""viewing_time"":9518}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","62533","0.0-5.0-0.0","100","0","20","30","15","35","","8480","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","74541","0.0-7.0","100","0","20","30","15","35","","12007","","","[{""page_index"":0,""viewing_time"":12007}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","74974","0.0-8.0","100","0","20","30","15","35","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","106859","0.0-9.0","100","0","20","30","15","35","","31884","a","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","138238","0.0-10.0","100","0","20","30","15","35","","140244","{""firewalker"":""20""}","","","","","","","","firstbet","no","nonnative","fluent","9","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","170270","0.0-11.0","100","0","20","30","15","35","","172244","{""firewalker"":"""",""silversky"":""30""}","","","","","","","","secondbet","no","native","fluent","9","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","210145","0.0-12.0","100","0","20","30","15","35","","212088","{""firewalker"":"""",""silversky"":"""",""blackblade"":""15""}","","","","","","","","thirdbet","no","nonnative","disfluent","9","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","250888","0.0-13.0","100","0","20","30","15","35","","252791","{""firewalker"":"""",""silversky"":"""",""blackblade"":"""",""apocalypse"":""35""}","","","","","","","","forthbet","no","native","disfluent","9","apocalypse"
"","","","","","","","","","","","instructions","12","253531","0.0-15.0","100","0","20","30","15","35","","2642","","","[{""page_index"":0,""viewing_time"":2642}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","297620","0.0-16.0","100","0","20","30","15","35","","44071","{""P0_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":5,""enthusiastic_nonnative"":5,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":5,""P1_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":5,""nice_nonnative"":5,""honest_nonnative"":5,""pleasant_nonnative"":5,""P2_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":5,""P3_Q0"":null,""trustworthy_nonnative"":4,""easy_nonnative"":3,""fluent_nonnative"":3,""strong_nonnative"":9}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","334299","0.0-17.0","100","0","20","30","15","35","","36670","{""P0_Q0"":null,""trustworthy_native"":7,""easy_native"":9,""fluent_native"":9,""strong_native"":9,""P1_Q0"":null,""sociable_native"":3,""friendly_native"":3,""nice_native"":4,""honest_native"":4,""pleasant_native"":5,""P2_Q0"":null,""irritated_native"":1,""interested_native"":3,""enthusiastic_native"":4,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P3_Q0"":null,""competent_native"":5,""smart_native"":4,""educated_native"":4,""intelligent_native"":4,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","411414","0.0-18.0","100","0","20","30","15","35","","77104","{""P0_Q0"":null,""country_native"":""Manchester United Kingdom"",""country_nonnative"":""India"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":2,""P2_Q0"":null,""naturalness_native"":5,""naturalness_nonnative"":7,""decision_making"":""Tried to listen to the tips and take faith in the voices."",""P2_Q4"":""Understand perception of native and non native voices"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
