"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1528","742","true","edge-chromium","117.0.2045","false","Windows 10","true","59.99","true","true","browser-check","0","1010","0.0-0.0","90","0","20","10","40","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","5789","0.0-1.0","90","0","20","10","40","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","348428","0.0-2.0","90","0","20","10","40","20","","342598","{""prolific_id"":""6509ca9f1391967eb95da1a3"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","372859","0.0-4.0","90","0","20","10","40","20","","24428","","","[{""page_index"":0,""viewing_time"":24428}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","381107","0.0-5.0-0.0","90","0","20","10","40","20","","7392","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","404921","0.0-7.0","90","0","20","10","40","20","","23813","","","[{""page_index"":0,""viewing_time"":23813}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","405877","0.0-8.0","90","0","20","10","40","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","432710","0.0-9.0","90","0","20","10","40","20","","26831","w","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","491626","0.0-10.0","90","0","20","10","40","20","","491922","{""firewalker"":""20""}","","","","","","","","firstbet","no","nonnative","disfluent","4","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","524878","0.0-11.0","90","0","20","10","40","20","","525116","{""firewalker"":"""",""blackblade"":""10""}","","","","","","","","secondbet","no","nonnative","fluent","4","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","552869","0.0-12.0","90","0","20","10","40","20","","553074","{""firewalker"":"""",""blackblade"":"""",""apocalypse"":""40""}","","","","","","","","thirdbet","no","native","fluent","4","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","606279","0.0-13.0","90","0","20","10","40","20","","606456","{""firewalker"":"""",""blackblade"":"""",""apocalypse"":"""",""silversky"":""20""}","","","","","","","","forthbet","no","native","disfluent","4","silversky"
"","","","","","","","","","","","instructions","12","614184","0.0-15.0","90","0","20","10","40","20","","7902","","","[{""page_index"":0,""viewing_time"":7901}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","657435","0.0-16.0","90","0","20","10","40","20","","43204","{""P0_Q0"":null,""competent_nonnative"":4,""smart_nonnative"":5,""educated_nonnative"":6,""intelligent_nonnative"":6,""successful_nonnative"":6,""P1_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":4,""enthusiastic_nonnative"":3,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":3,""P2_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":5,""nice_nonnative"":5,""honest_nonnative"":5,""pleasant_nonnative"":6,""P3_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":3,""fluent_nonnative"":8,""strong_nonnative"":3}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","693048","0.0-17.0","90","0","20","10","40","20","","35584","{""P0_Q0"":null,""trustworthy_native"":3,""easy_native"":7,""fluent_native"":9,""strong_native"":5,""P1_Q0"":null,""sociable_native"":2,""friendly_native"":2,""nice_native"":2,""honest_native"":2,""pleasant_native"":2,""P2_Q0"":null,""irritated_native"":6,""interested_native"":1,""enthusiastic_native"":1,""frustrated_native"":7,""annoyed_native"":7,""happy_native"":4,""P3_Q0"":null,""competent_native"":4,""smart_native"":4,""educated_native"":4,""intelligent_native"":4,""successful_native"":4}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","747320","0.0-18.0","90","0","20","10","40","20","","54241","{""P0_Q0"":null,""country_native"":""Manchester"",""country_nonnative"":""France"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":4,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":5,""naturalness_nonnative"":6,""decision_making"":""guess based on the speakers"",""P2_Q4"":""to do with speakers"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
