"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1536","714","true","chrome","114.0.0","false","Chrome OS","true","61.17","true","true","browser-check","0","993","0.0-0.0","98","0","27","25","22","24","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3297","0.0-1.0","98","0","27","25","22","24","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","15434","0.0-2.0","98","0","27","25","22","24","","12071","{""prolific_id"":""5f105b47d36c8701ec112317"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","18740","0.0-4.0","98","0","27","25","22","24","","3303","","","[{""page_index"":0,""viewing_time"":3301}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","24458","0.0-5.0-0.0","98","0","27","25","22","24","","5472","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","43596","0.0-7.0","98","0","27","25","22","24","","19134","","","[{""page_index"":0,""viewing_time"":19134}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","45507","0.0-8.0","98","0","27","25","22","24","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","61926","0.0-9.0","98","0","27","25","22","24","","16418"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","101990","0.0-10.0","98","0","27","25","22","24","","103376","{""blackblade"":""20""}","","","","","","","","firstbet","no","nonnative","disfluent","17","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","134179","0.0-11.0","98","0","27","25","22","24","","135525","{""blackblade"":""22"",""firewalker"":""26""}","","","","","","","","secondbet","no","native","fluent","17","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","171621","0.0-12.0","98","0","27","25","22","24","","172933","{""blackblade"":""32"",""firewalker"":""28"",""apocalypse"":""24""}","","","","","","","","thirdbet","no","nonnative","fluent","17","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","229281","0.0-13.0","98","0","27","25","22","24","","230557","{""blackblade"":""27"",""firewalker"":""25"",""apocalypse"":""22"",""silversky"":""24""}","","","","","","","","forthbet","no","native","disfluent","17","silversky"
"","","","","","","","","","","","instructions","12","233316","0.0-15.0","98","0","27","25","22","24","","4030","","","[{""page_index"":0,""viewing_time"":4029}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","304351","0.0-16.0","98","0","27","25","22","24","","70940","{""P0_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":6,""intelligent_native"":6,""successful_native"":6,""P1_Q0"":null,""trustworthy_native"":5,""easy_native"":8,""fluent_native"":8,""strong_native"":7,""P2_Q0"":null,""sociable_native"":5,""friendly_native"":5,""nice_native"":5,""honest_native"":6,""pleasant_native"":6,""P3_Q0"":null,""irritated_native"":4,""interested_native"":3,""enthusiastic_native"":2,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":2}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","345174","0.0-17.0","98","0","27","25","22","24","","40781","{""P0_Q0"":null,""sociable_nonnative"":8,""friendly_nonnative"":8,""nice_nonnative"":9,""honest_nonnative"":9,""pleasant_nonnative"":8,""P1_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":9,""fluent_nonnative"":8,""strong_nonnative"":8,""P2_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":8,""P3_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":8,""enthusiastic_nonnative"":5,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","423270","0.0-18.0","98","0","27","25","22","24","","78051","{""P0_Q0"":null,""country_native"":""No"",""country_nonnative"":""England"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":8,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":9,""naturalness_nonnative"":9,""decision_making"":""I listened carefully to the descriptions and tried to gauge which action would be best."",""P2_Q4"":""To see how people respond to fluent and non-fluent speakers when making a judgement. "",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
