"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","651","true","chrome","118.0.0","false","Windows 10","true","60.82","true","true","browser-check","0","994","0.0-0.0","100","0","10","30","40","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","10359","0.0-1.0","100","0","10","30","40","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","127181","0.0-2.0","100","0","10","30","40","20","","116690","{""prolific_id"":""5dea138ae045e21318b70c90"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","133098","0.0-4.0","100","0","10","30","40","20","","5913","","","[{""page_index"":0,""viewing_time"":5911}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","141299","0.0-5.0-0.0","100","0","10","30","40","20","","5800","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","144988","0.0-7.0","100","0","10","30","40","20","","3686","","","[{""page_index"":0,""viewing_time"":3685}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","145970","0.0-8.0","100","0","10","30","40","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","172951","0.0-9.0","100","0","10","30","40","20","","26979","enter","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","256680","0.0-10.0","100","0","10","30","40","20","","260048","{""blackblade"":""10""}","","","","","","","","firstbet","no","nonnative","fluent","23","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","312168","0.0-11.0","100","0","10","30","40","20","","315454","{""blackblade"":"""",""apocalypse"":""30""}","","","","","","","","secondbet","no","nonnative","disfluent","23","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","340897","0.0-12.0","100","0","10","30","40","20","","344126","{""blackblade"":"""",""apocalypse"":"""",""firewalker"":""40""}","","","","","","","","thirdbet","no","native","fluent","23","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","382670","0.0-13.0","100","0","10","30","40","20","","385872","{""blackblade"":"""",""apocalypse"":"""",""firewalker"":"""",""silversky"":""20""}","","","","","","","","forthbet","no","native","disfluent","23","silversky"
"","","","","","","","","","","","instructions","12","386201","0.0-15.0","100","0","10","30","40","20","","3522","","","[{""page_index"":0,""viewing_time"":3522}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","449467","0.0-16.0","100","0","10","30","40","20","","63093","{""P0_Q0"":null,""sociable_nonnative"":4,""friendly_nonnative"":6,""nice_nonnative"":6,""honest_nonnative"":5,""pleasant_nonnative"":5,""P1_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":3,""enthusiastic_nonnative"":2,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":3,""P2_Q0"":null,""competent_nonnative"":5,""smart_nonnative"":5,""educated_nonnative"":6,""intelligent_nonnative"":6,""successful_nonnative"":6,""P3_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":6,""fluent_nonnative"":5,""strong_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","492873","0.0-17.0","100","0","10","30","40","20","","43366","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":4,""enthusiastic_native"":3,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":6,""P1_Q0"":null,""sociable_native"":7,""friendly_native"":7,""nice_native"":7,""honest_native"":7,""pleasant_native"":7,""P2_Q0"":null,""trustworthy_native"":7,""easy_native"":9,""fluent_native"":9,""strong_native"":9,""P3_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":7,""intelligent_native"":7,""successful_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","591897","0.0-18.0","100","0","10","30","40","20","","98911","{""P0_Q0"":null,""country_native"":""UK"",""country_nonnative"":""Spain"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":7,""decision_making"":""Based it on what was said about the horses"",""P2_Q4"":""To see if the accent affected our choice of bet"",""P2_Q5"":""""}","[{""P1_Q4"":true},{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
