"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1280","571","true","chrome","116.0.0","false","Windows 10","true","61.48","true","true","browser-check","0","992","0.0-0.0","99.73","0","25.01","5.01","31.01","38.7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","19356","0.0-1.0","99.73","0","25.01","5.01","31.01","38.7","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","82474","0.0-2.0","99.73","0","25.01","5.01","31.01","38.7","","62625","{""prolific_id"":""5aad46cf811b2000016f6f3b"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","146536","0.0-4.0","99.73","0","25.01","5.01","31.01","38.7","","64056","","","[{""page_index"":0,""viewing_time"":64053}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","158114","0.0-5.0-0.0","99.73","0","25.01","5.01","31.01","38.7","","11168","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","177069","0.0-7.0","99.73","0","25.01","5.01","31.01","38.7","","18952","","","[{""page_index"":0,""viewing_time"":18951}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","178352","0.0-8.0","99.73","0","25.01","5.01","31.01","38.7","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","198027","0.0-9.0","99.73","0","25.01","5.01","31.01","38.7","","19673"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","300229","0.0-10.0","99.73","0","25.01","5.01","31.01","38.7","","303703","{""blackblade"":""25.01""}","","","","","","","","firstbet","no","native","disfluent","19","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","352469","0.0-11.0","99.73","0","25.01","5.01","31.01","38.7","","355842","{""blackblade"":"""",""apocalypse"":""5.01""}","","","","","","","","secondbet","no","nonnative","disfluent","19","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","406543","0.0-12.0","99.73","0","25.01","5.01","31.01","38.7","","409864","{""blackblade"":"""",""apocalypse"":"""",""firewalker"":""31.01""}","","","","","","","","thirdbet","no","nonnative","fluent","19","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","513039","0.0-13.0","99.73","0","25.01","5.01","31.01","38.7","","516303","{""blackblade"":"""",""apocalypse"":"""",""firewalker"":"""",""silversky"":""38.7""}","","","","","","","","forthbet","no","native","fluent","19","silversky"
"","","","","","","","","","","","instructions","12","514792","0.0-15.0","99.73","0","25.01","5.01","31.01","38.7","","1749","","","[{""page_index"":0,""viewing_time"":1748}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","631113","0.0-16.0","99.73","0","25.01","5.01","31.01","38.7","","116184","{""P0_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":6,""nice_nonnative"":8,""honest_nonnative"":8,""pleasant_nonnative"":8,""P1_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":7,""fluent_nonnative"":7,""strong_nonnative"":8,""P2_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":9,""educated_nonnative"":8,""intelligent_nonnative"":7,""successful_nonnative"":8,""P3_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":7,""enthusiastic_nonnative"":7,""frustrated_nonnative"":8,""annoyed_nonnative"":1,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","726935","0.0-17.0","99.73","0","25.01","5.01","31.01","38.7","","95712","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":6,""enthusiastic_native"":7,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P1_Q0"":null,""competent_native"":6,""smart_native"":7,""educated_native"":6,""intelligent_native"":7,""successful_native"":7,""P2_Q0"":null,""sociable_native"":7,""friendly_native"":6,""nice_native"":7,""honest_native"":7,""pleasant_native"":6,""P3_Q0"":null,""trustworthy_native"":7,""easy_native"":7,""fluent_native"":6,""strong_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","839423","0.0-18.0","99.73","0","25.01","5.01","31.01","38.7","","112381","{""P0_Q0"":null,""country_native"":""england"",""country_nonnative"":""France"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":5,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":3,""P2_Q0"":null,""naturalness_native"":9,""naturalness_nonnative"":9,""decision_making"":""from how good the horses were decribed "",""P2_Q4"":""if we trust non native information"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
