"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1335","683","true","chrome","117.0.0","false","Mac OS","true","60.13","true","true","browser-check","0","1004","0.0-0.0","100","0","10","20","20","50","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","19929","0.0-1.0","100","0","10","20","20","50","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","41702","0.0-2.0","100","0","10","20","20","50","","21725","{""prolific_id"":""5f8589636683f903b163c566"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","55872","0.0-4.0","100","0","10","20","20","50","","14159","","","[{""page_index"":0,""viewing_time"":14159}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","64959","0.0-5.0-0.0","100","0","10","20","20","50","","8882","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","94025","0.0-7.0","100","0","10","20","20","50","","29061","","","[{""page_index"":0,""viewing_time"":29060}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","94676","0.0-8.0","100","0","10","20","20","50","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","105976","0.0-9.0","100","0","10","20","20","50","","11298"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","154102","0.0-10.0","100","0","10","20","20","50","","156123","{""blackblade"":""10""}","","","","","","","","firstbet","no","native","disfluent","21","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","194550","0.0-11.0","100","0","10","20","20","50","","196523","{""blackblade"":"""",""apocalypse"":""20""}","","","","","","","","secondbet","no","nonnative","disfluent","21","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","226521","0.0-12.0","100","0","10","20","20","50","","228453","{""blackblade"":"""",""apocalypse"":"""",""silversky"":""20""}","","","","","","","","thirdbet","no","nonnative","fluent","21","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","254619","0.0-13.0","100","0","10","20","20","50","","256519","{""blackblade"":"""",""apocalypse"":"""",""silversky"":"""",""firewalker"":""50""}","","","","","","","","forthbet","no","native","fluent","21","firewalker"
"","","","","","","","","","","","instructions","12","261526","0.0-15.0","100","0","10","20","20","50","","6906","","","[{""page_index"":0,""viewing_time"":6905}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","327083","0.0-16.0","100","0","10","20","20","50","","65519","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":5,""enthusiastic_native"":4,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P1_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":8,""intelligent_native"":7,""successful_native"":6,""P2_Q0"":null,""trustworthy_native"":5,""easy_native"":8,""fluent_native"":9,""strong_native"":8,""P3_Q0"":null,""sociable_native"":7,""friendly_native"":5,""nice_native"":7,""honest_native"":7,""pleasant_native"":8}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","384174","0.0-17.0","100","0","10","20","20","50","","57072","{""P0_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":5,""enthusiastic_nonnative"":4,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":5,""P1_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":7,""P2_Q0"":null,""sociable_nonnative"":8,""friendly_nonnative"":8,""nice_nonnative"":9,""honest_nonnative"":7,""pleasant_nonnative"":8,""P3_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":8,""fluent_nonnative"":8,""strong_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","473039","0.0-18.0","100","0","10","20","20","50","","88840","{""P0_Q0"":null,""country_native"":""Manchester"",""country_nonnative"":""France"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":8,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":4,""naturalness_nonnative"":8,""decision_making"":""By the past of the horse and it's winnings"",""P2_Q4"":""To see whether people think differently about non-native speakers and trust them less"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
