"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1272","598","true","edge-chromium","117.0.2045","false","Windows 10","true","60.36","true","true","browser-check","0","997","0.0-0.0","100","0","25","25","25","25","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3779","0.0-1.0","100","0","25","25","25","25","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","26536","0.0-2.0","100","0","25","25","25","25","","22721","{""prolific_id"":""6317691462a2f2900d1856a8"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","34469","0.0-4.0","100","0","25","25","25","25","","7925","","","[{""page_index"":0,""viewing_time"":7924}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","47501","0.0-5.0-0.0","100","0","25","25","25","25","","12051","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","60334","0.0-7.0","100","0","25","25","25","25","","12831","","","[{""page_index"":0,""viewing_time"":12830}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","60813","0.0-8.0","100","0","25","25","25","25","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","101026","0.0-9.0","100","0","25","25","25","25","","40211","arrowdown","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","154333","0.0-10.0","100","0","25","25","25","25","","155763","{""apocalypse"":""25""}","","","","","","","","firstbet","no","native","fluent","3","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","192170","0.0-11.0","100","0","25","25","25","25","","193549","{""apocalypse"":"""",""blackblade"":""25""}","","","","","","","","secondbet","no","nonnative","disfluent","3","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","234229","0.0-12.0","100","0","25","25","25","25","","235567","{""apocalypse"":"""",""blackblade"":"""",""silversky"":""25""}","","","","","","","","thirdbet","no","native","disfluent","3","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","262343","0.0-13.0","100","0","25","25","25","25","","263639","{""apocalypse"":"""",""blackblade"":"""",""silversky"":"""",""firewalker"":""25""}","","","","","","","","forthbet","no","nonnative","fluent","3","firewalker"
"","","","","","","","","","","","instructions","12","267301","0.0-15.0","100","0","25","25","25","25","","4953","","","[{""page_index"":0,""viewing_time"":4953}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","353314","0.0-16.0","100","0","25","25","25","25","","85954","{""P0_Q0"":null,""trustworthy_native"":9,""easy_native"":9,""fluent_native"":9,""strong_native"":5,""P1_Q0"":null,""competent_native"":9,""smart_native"":9,""educated_native"":8,""intelligent_native"":8,""successful_native"":5,""P2_Q0"":null,""irritated_native"":1,""interested_native"":8,""enthusiastic_native"":6,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":6,""P3_Q0"":null,""sociable_native"":6,""friendly_native"":7,""nice_native"":8,""honest_native"":7,""pleasant_native"":8}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","395748","0.0-17.0","100","0","25","25","25","25","","42412","{""P0_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":9,""successful_nonnative"":7,""P1_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":9,""fluent_nonnative"":9,""strong_nonnative"":9,""P2_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":7,""enthusiastic_nonnative"":7,""frustrated_nonnative"":8,""annoyed_nonnative"":1,""happy_nonnative"":8,""P3_Q0"":null,""sociable_nonnative"":8,""friendly_nonnative"":8,""nice_nonnative"":8,""honest_nonnative"":7,""pleasant_nonnative"":8}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","473642","0.0-18.0","100","0","25","25","25","25","","77853","{""P0_Q0"":null,""country_native"":""Southern England"",""country_nonnative"":""France"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":9,""decision_making"":""I did equal bets for each horse"",""P2_Q4"":""If we are biased towards non native speakers"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
