"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1535","794","true","chrome","118.0.0","false","Windows 10","true","50.51","true","true","browser-check","0","1193","0.0-0.0","100","0","80","0","0","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3727","0.0-1.0","100","0","80","0","0","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","16504","0.0-2.0","100","0","80","0","0","20","","12735","{""prolific_id"":""62dad76aa77f5041d2808228"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","22547","0.0-4.0","100","0","80","0","0","20","","6042","","","[{""page_index"":0,""viewing_time"":6041}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","28690","0.0-5.0-0.0","100","0","80","0","0","20","","5981","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","30882","0.0-7.0","100","0","80","0","0","20","","2191","","","[{""page_index"":0,""viewing_time"":2191}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","31805","0.0-8.0","100","0","80","0","0","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","41991","0.0-9.0","100","0","80","0","0","20","","10185"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","74472","0.0-10.0","100","0","80","0","0","20","","75773","{""apocalypse"":""20""}","","","","","","","","firstbet","no","nonnative","fluent","17","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","100637","0.0-11.0","100","0","80","0","0","20","","101906","{""apocalypse"":"""",""firewalker"":""0""}","","","","","","","","secondbet","no","native","fluent","17","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","147748","0.0-12.0","100","0","80","0","0","20","","148990","{""apocalypse"":"""",""firewalker"":"""",""silversky"":""0""}","","","","","","","","thirdbet","no","native","disfluent","17","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","188848","0.0-13.0","100","0","80","0","0","20","","190044","{""apocalypse"":""80"",""firewalker"":"""",""silversky"":"""",""blackblade"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","17","blackblade"
"","","","","","","","","","","","instructions","12","190476","0.0-15.0","100","0","80","0","0","20","","1626","","","[{""page_index"":0,""viewing_time"":1625}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","216043","0.0-16.0","100","0","80","0","0","20","","25530","{""P0_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":6,""honest_native"":6,""pleasant_native"":6,""P1_Q0"":null,""competent_native"":6,""smart_native"":7,""educated_native"":6,""intelligent_native"":6,""successful_native"":6,""P2_Q0"":null,""irritated_native"":6,""interested_native"":4,""enthusiastic_native"":5,""frustrated_native"":5,""annoyed_native"":5,""happy_native"":5,""P3_Q0"":null,""trustworthy_native"":5,""easy_native"":6,""fluent_native"":6,""strong_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","239982","0.0-17.0","100","0","80","0","0","20","","23921","{""P0_Q0"":null,""irritated_nonnative"":5,""interested_nonnative"":5,""enthusiastic_nonnative"":6,""frustrated_nonnative"":5,""annoyed_nonnative"":5,""happy_nonnative"":6,""P1_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":5,""nice_nonnative"":6,""honest_nonnative"":5,""pleasant_nonnative"":5,""P2_Q0"":null,""competent_nonnative"":5,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":6,""P3_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":5,""fluent_nonnative"":5,""strong_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","285053","0.0-18.0","100","0","80","0","0","20","","45048","{""P0_Q0"":null,""country_native"":""UK"",""country_nonnative"":""no"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":4,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":2,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":5,""decision_making"":""The description"",""P2_Q4"":""unsure"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
